time,local_time,total_demand,heating_demand,cooling_demand
03/04/2019 05:00,03/04/2019 06:00,2.315,2.315,0
03/04/2019 06:00,03/04/2019 07:00,2.417,2.417,0
03/04/2019 07:00,03/04/2019 08:00,2.482,2.482,0
03/04/2019 08:00,03/04/2019 09:00,2.495,2.495,0
03/04/2019 09:00,03/04/2019 10:00,2.449,2.449,0
03/04/2019 10:00,03/04/2019 11:00,2.362,2.362,0
03/04/2019 11:00,03/04/2019 12:00,2.278,2.278,0
03/04/2019 12:00,03/04/2019 13:00,2.193,2.193,0
03/04/2019 13:00,03/04/2019 14:00,2.102,2.102,0
03/04/2019 14:00,03/04/2019 15:00,2.036,2.036,0
03/04/2019 15:00,03/04/2019 16:00,2.03,2.03,0
03/04/2019 16:00,03/04/2019 17:00,2.126,2.126,0
03/04/2019 17:00,03/04/2019 18:00,2.304,2.304,0
03/04/2019 18:00,03/04/2019 19:00,2.335,2.335,0
03/04/2019 19:00,03/04/2019 20:00,2.211,2.211,0
03/04/2019 20:00,03/04/2019 21:00,2.123,2.123,0
03/04/2019 21:00,03/04/2019 22:00,2.15,2.15,0
03/04/2019 22:00,03/04/2019 23:00,2.183,2.183,0
03/04/2019 23:00,04/04/2019 00:00,2.171,2.171,0
04/04/2019 00:00,04/04/2019 01:00,2.218,2.218,0
04/04/2019 01:00,04/04/2019 02:00,2.244,2.244,0
04/04/2019 02:00,04/04/2019 03:00,2.241,2.241,0
04/04/2019 03:00,04/04/2019 04:00,2.22,2.22,0
04/04/2019 04:00,04/04/2019 05:00,2.21,2.21,0
04/04/2019 05:00,04/04/2019 06:00,2.243,2.243,0
04/04/2019 06:00,04/04/2019 07:00,2.322,2.322,0
04/04/2019 07:00,04/04/2019 08:00,2.366,2.366,0
04/04/2019 08:00,04/04/2019 09:00,2.358,2.358,0
04/04/2019 09:00,04/04/2019 10:00,2.294,2.294,0
04/04/2019 10:00,04/04/2019 11:00,2.194,2.194,0
04/04/2019 11:00,04/04/2019 12:00,2.097,2.097,0
04/04/2019 12:00,04/04/2019 13:00,2.001,2.001,0
04/04/2019 13:00,04/04/2019 14:00,1.9,1.9,0
04/04/2019 14:00,04/04/2019 15:00,1.823,1.823,0
04/04/2019 15:00,04/04/2019 16:00,1.8,1.8,0
04/04/2019 16:00,04/04/2019 17:00,1.868,1.868,0
04/04/2019 17:00,04/04/2019 18:00,2.004,2.004,0
04/04/2019 18:00,04/04/2019 19:00,2.012,2.012,0
04/04/2019 19:00,04/04/2019 20:00,1.887,1.887,0
04/04/2019 20:00,04/04/2019 21:00,1.795,1.795,0
04/04/2019 21:00,04/04/2019 22:00,1.802,1.802,0
04/04/2019 22:00,04/04/2019 23:00,1.813,1.813,0
04/04/2019 23:00,05/04/2019 00:00,1.787,1.787,0
05/04/2019 00:00,05/04/2019 01:00,1.811,1.811,0
05/04/2019 01:00,05/04/2019 02:00,1.818,1.818,0
05/04/2019 02:00,05/04/2019 03:00,1.803,1.803,0
05/04/2019 03:00,05/04/2019 04:00,1.774,1.774,0
05/04/2019 04:00,05/04/2019 05:00,1.755,1.755,0
05/04/2019 05:00,05/04/2019 06:00,1.772,1.772,0
05/04/2019 06:00,05/04/2019 07:00,1.826,1.826,0
05/04/2019 07:00,05/04/2019 08:00,1.854,1.854,0
05/04/2019 08:00,05/04/2019 09:00,1.843,1.843,0
05/04/2019 09:00,05/04/2019 10:00,1.791,1.791,0
05/04/2019 10:00,05/04/2019 11:00,1.712,1.712,0
05/04/2019 11:00,05/04/2019 12:00,1.638,1.638,0
05/04/2019 12:00,05/04/2019 13:00,1.566,1.566,0
05/04/2019 13:00,05/04/2019 14:00,1.493,1.493,0
05/04/2019 14:00,05/04/2019 15:00,1.44,1.44,0
05/04/2019 15:00,05/04/2019 16:00,1.431,1.431,0
05/04/2019 16:00,05/04/2019 17:00,1.496,1.496,0
05/04/2019 17:00,05/04/2019 18:00,1.62,1.62,0
05/04/2019 18:00,05/04/2019 19:00,1.642,1.642,0
05/04/2019 19:00,05/04/2019 20:00,1.557,1.557,0
05/04/2019 20:00,05/04/2019 21:00,1.498,1.498,0
05/04/2019 21:00,05/04/2019 22:00,1.523,1.523,0
05/04/2019 22:00,05/04/2019 23:00,1.552,1.552,0
05/04/2019 23:00,06/04/2019 00:00,1.551,1.551,0
06/04/2019 00:00,06/04/2019 01:00,1.593,1.593,0
06/04/2019 01:00,06/04/2019 02:00,1.622,1.622,0
06/04/2019 02:00,06/04/2019 03:00,1.631,1.631,0
06/04/2019 03:00,06/04/2019 04:00,1.627,1.627,0
06/04/2019 04:00,06/04/2019 05:00,1.633,1.633,0
06/04/2019 05:00,06/04/2019 06:00,1.671,1.671,0
06/04/2019 06:00,06/04/2019 07:00,1.746,1.746,0
06/04/2019 07:00,06/04/2019 08:00,1.794,1.794,0
06/04/2019 08:00,06/04/2019 09:00,1.806,1.806,0
06/04/2019 09:00,06/04/2019 10:00,1.774,1.774,0
06/04/2019 10:00,06/04/2019 11:00,1.714,1.714,0
06/04/2019 11:00,06/04/2019 12:00,1.655,1.655,0
06/04/2019 12:00,06/04/2019 13:00,1.595,1.595,0
06/04/2019 13:00,06/04/2019 14:00,1.531,1.531,0
06/04/2019 14:00,06/04/2019 15:00,1.485,1.485,0
06/04/2019 15:00,06/04/2019 16:00,1.482,1.482,0
06/04/2019 16:00,06/04/2019 17:00,1.554,1.554,0
06/04/2019 17:00,06/04/2019 18:00,1.686,1.686,0
06/04/2019 18:00,06/04/2019 19:00,1.711,1.711,0
06/04/2019 19:00,06/04/2019 20:00,1.622,1.622,0
06/04/2019 20:00,06/04/2019 21:00,1.559,1.559,0
06/04/2019 21:00,06/04/2019 22:00,1.582,1.582,0
06/04/2019 22:00,06/04/2019 23:00,1.608,1.608,0
06/04/2019 23:00,07/04/2019 00:00,1.602,1.602,0
07/04/2019 00:00,07/04/2019 01:00,1.64,1.64,0
07/04/2019 01:00,07/04/2019 02:00,1.662,1.662,0
07/04/2019 02:00,07/04/2019 03:00,1.664,1.664,0
07/04/2019 03:00,07/04/2019 04:00,1.652,1.652,0
07/04/2019 04:00,07/04/2019 05:00,1.649,1.649,0
07/04/2019 05:00,07/04/2019 06:00,1.679,1.679,0
07/04/2019 06:00,07/04/2019 07:00,1.744,1.744,0
07/04/2019 07:00,07/04/2019 08:00,1.783,1.783,0
07/04/2019 08:00,07/04/2019 09:00,1.784,1.784,0
07/04/2019 09:00,07/04/2019 10:00,1.744,1.744,0
07/04/2019 10:00,07/04/2019 11:00,1.675,1.675,0
07/04/2019 11:00,07/04/2019 12:00,1.609,1.609,0
07/04/2019 12:00,07/04/2019 13:00,1.544,1.544,0
07/04/2019 13:00,07/04/2019 14:00,1.475,1.475,0
07/04/2019 14:00,07/04/2019 15:00,1.425,1.425,0
07/04/2019 15:00,07/04/2019 16:00,1.416,1.416,0
07/04/2019 16:00,07/04/2019 17:00,1.481,1.481,0
07/04/2019 17:00,07/04/2019 18:00,1.601,1.601,0
07/04/2019 18:00,07/04/2019 19:00,1.62,1.62,0
07/04/2019 19:00,07/04/2019 20:00,1.532,1.532,0
07/04/2019 20:00,07/04/2019 21:00,1.47,1.47,0
07/04/2019 21:00,07/04/2019 22:00,1.489,1.489,0
07/04/2019 22:00,07/04/2019 23:00,1.511,1.511,0
07/04/2019 23:00,08/04/2019 00:00,1.503,1.503,0
08/04/2019 00:00,08/04/2019 01:00,1.538,1.538,0
08/04/2019 01:00,08/04/2019 02:00,1.557,1.557,0
08/04/2019 02:00,08/04/2019 03:00,1.559,1.559,0
08/04/2019 03:00,08/04/2019 04:00,1.547,1.547,0
08/04/2019 04:00,08/04/2019 05:00,1.544,1.544,0
08/04/2019 05:00,08/04/2019 06:00,1.572,1.572,0
08/04/2019 06:00,08/04/2019 07:00,1.635,1.635,0
08/04/2019 07:00,08/04/2019 08:00,1.672,1.672,0
08/04/2019 08:00,08/04/2019 09:00,1.675,1.675,0
08/04/2019 09:00,08/04/2019 10:00,1.639,1.639,0
08/04/2019 10:00,08/04/2019 11:00,1.577,1.577,0
08/04/2019 11:00,08/04/2019 12:00,1.518,1.518,0
08/04/2019 12:00,08/04/2019 13:00,1.459,1.459,0
08/04/2019 13:00,08/04/2019 14:00,1.397,1.397,0
08/04/2019 14:00,08/04/2019 15:00,1.352,1.352,0
08/04/2019 15:00,08/04/2019 16:00,1.348,1.348,0
08/04/2019 16:00,08/04/2019 17:00,1.412,1.412,0
08/04/2019 17:00,08/04/2019 18:00,1.532,1.532,0
08/04/2019 18:00,08/04/2019 19:00,1.554,1.554,0
08/04/2019 19:00,08/04/2019 20:00,1.475,1.475,0
08/04/2019 20:00,08/04/2019 21:00,1.419,1.419,0
08/04/2019 21:00,08/04/2019 22:00,1.442,1.442,0
08/04/2019 22:00,08/04/2019 23:00,1.469,1.469,0
08/04/2019 23:00,09/04/2019 00:00,1.467,1.467,0
09/04/2019 00:00,09/04/2019 01:00,1.506,1.506,0
09/04/2019 01:00,09/04/2019 02:00,1.532,1.532,0
09/04/2019 02:00,09/04/2019 03:00,1.539,1.539,0
09/04/2019 03:00,09/04/2019 04:00,1.534,1.534,0
09/04/2019 04:00,09/04/2019 05:00,1.538,1.538,0
09/04/2019 05:00,09/04/2019 06:00,1.573,1.573,0
09/04/2019 06:00,09/04/2019 07:00,1.642,1.642,0
09/04/2019 07:00,09/04/2019 08:00,1.687,1.687,0
09/04/2019 08:00,09/04/2019 09:00,1.698,1.698,0
09/04/2019 09:00,09/04/2019 10:00,1.669,1.669,0
09/04/2019 10:00,09/04/2019 11:00,1.613,1.613,0
09/04/2019 11:00,09/04/2019 12:00,1.56,1.56,0
09/04/2019 12:00,09/04/2019 13:00,1.506,1.506,0
09/04/2019 13:00,09/04/2019 14:00,1.448,1.448,0
09/04/2019 14:00,09/04/2019 15:00,1.409,1.409,0
09/04/2019 15:00,09/04/2019 16:00,1.41,1.41,0
09/04/2019 16:00,09/04/2019 17:00,1.485,1.485,0
09/04/2019 17:00,09/04/2019 18:00,1.618,1.618,0
09/04/2019 18:00,09/04/2019 19:00,1.648,1.648,0
09/04/2019 19:00,09/04/2019 20:00,1.57,1.57,0
09/04/2019 20:00,09/04/2019 21:00,1.518,1.518,0
09/04/2019 21:00,09/04/2019 22:00,1.548,1.548,0
09/04/2019 22:00,09/04/2019 23:00,1.583,1.583,0
09/04/2019 23:00,10/04/2019 00:00,1.585,1.585,0
10/04/2019 00:00,10/04/2019 01:00,1.632,1.632,0
10/04/2019 01:00,10/04/2019 02:00,1.664,1.664,0
10/04/2019 02:00,10/04/2019 03:00,1.676,1.676,0
10/04/2019 03:00,10/04/2019 04:00,1.674,1.674,0
10/04/2019 04:00,10/04/2019 05:00,1.681,1.681,0
10/04/2019 05:00,10/04/2019 06:00,1.721,1.721,0
10/04/2019 06:00,10/04/2019 07:00,1.799,1.799,0
10/04/2019 07:00,10/04/2019 08:00,1.849,1.849,0
10/04/2019 08:00,10/04/2019 09:00,1.861,1.861,0
10/04/2019 09:00,10/04/2019 10:00,1.828,1.828,0
10/04/2019 10:00,10/04/2019 11:00,1.765,1.765,0
10/04/2019 11:00,10/04/2019 12:00,1.704,1.704,0
10/04/2019 12:00,10/04/2019 13:00,1.642,1.642,0
10/04/2019 13:00,10/04/2019 14:00,1.575,1.575,0
10/04/2019 14:00,10/04/2019 15:00,1.527,1.527,0
10/04/2019 15:00,10/04/2019 16:00,1.524,1.524,0
10/04/2019 16:00,10/04/2019 17:00,1.598,1.598,0
10/04/2019 17:00,10/04/2019 18:00,1.734,1.734,0
10/04/2019 18:00,10/04/2019 19:00,1.759,1.759,0
10/04/2019 19:00,10/04/2019 20:00,1.668,1.668,0
10/04/2019 20:00,10/04/2019 21:00,1.604,1.604,0
10/04/2019 21:00,10/04/2019 22:00,1.628,1.628,0
10/04/2019 22:00,10/04/2019 23:00,1.656,1.656,0
10/04/2019 23:00,11/04/2019 00:00,1.65,1.65,0
11/04/2019 00:00,11/04/2019 01:00,1.691,1.691,0
11/04/2019 01:00,11/04/2019 02:00,1.716,1.716,0
11/04/2019 02:00,11/04/2019 03:00,1.72,1.72,0
11/04/2019 03:00,11/04/2019 04:00,1.71,1.71,0
11/04/2019 04:00,11/04/2019 05:00,1.71,1.71,0
11/04/2019 05:00,11/04/2019 06:00,1.744,1.744,0
11/04/2019 06:00,11/04/2019 07:00,1.816,1.816,0
11/04/2019 07:00,11/04/2019 08:00,1.861,1.861,0
11/04/2019 08:00,11/04/2019 09:00,1.867,1.867,0
11/04/2019 09:00,11/04/2019 10:00,1.83,1.83,0
11/04/2019 10:00,11/04/2019 11:00,1.765,1.765,0
11/04/2019 11:00,11/04/2019 12:00,1.702,1.702,0
11/04/2019 12:00,11/04/2019 13:00,1.639,1.639,0
11/04/2019 13:00,11/04/2019 14:00,1.573,1.573,0
11/04/2019 14:00,11/04/2019 15:00,1.527,1.527,0
11/04/2019 15:00,11/04/2019 16:00,1.526,1.526,0
11/04/2019 16:00,11/04/2019 17:00,1.604,1.604,0
11/04/2019 17:00,11/04/2019 18:00,1.745,1.745,0
11/04/2019 18:00,11/04/2019 19:00,1.775,1.775,0
11/04/2019 19:00,11/04/2019 20:00,1.689,1.689,0
11/04/2019 20:00,11/04/2019 21:00,1.631,1.631,0
11/04/2019 21:00,11/04/2019 22:00,1.662,1.662,0
11/04/2019 22:00,11/04/2019 23:00,1.698,1.698,0
11/04/2019 23:00,12/04/2019 00:00,1.7,1.7,0
12/04/2019 00:00,12/04/2019 01:00,1.75,1.75,0
12/04/2019 01:00,12/04/2019 02:00,1.785,1.785,0
12/04/2019 02:00,12/04/2019 03:00,1.797,1.797,0
12/04/2019 03:00,12/04/2019 04:00,1.796,1.796,0
12/04/2019 04:00,12/04/2019 05:00,1.804,1.804,0
12/04/2019 05:00,12/04/2019 06:00,1.848,1.848,0
12/04/2019 06:00,12/04/2019 07:00,1.933,1.933,0
12/04/2019 07:00,12/04/2019 08:00,1.99,1.99,0
12/04/2019 08:00,12/04/2019 09:00,2.004,2.004,0
12/04/2019 09:00,12/04/2019 10:00,1.972,1.972,0
12/04/2019 10:00,12/04/2019 11:00,1.907,1.907,0
12/04/2019 11:00,12/04/2019 12:00,1.845,1.845,0
12/04/2019 12:00,12/04/2019 13:00,1.781,1.781,0
12/04/2019 13:00,12/04/2019 14:00,1.712,1.712,0
12/04/2019 14:00,12/04/2019 15:00,1.664,1.664,0
12/04/2019 15:00,12/04/2019 16:00,1.665,1.665,0
12/04/2019 16:00,12/04/2019 17:00,1.75,1.75,0
12/04/2019 17:00,12/04/2019 18:00,1.904,1.904,0
12/04/2019 18:00,12/04/2019 19:00,1.938,1.938,0
12/04/2019 19:00,12/04/2019 20:00,1.843,1.843,0
12/04/2019 20:00,12/04/2019 21:00,1.778,1.778,0
12/04/2019 21:00,12/04/2019 22:00,1.809,1.809,0
12/04/2019 22:00,12/04/2019 23:00,1.846,1.846,0
12/04/2019 23:00,13/04/2019 00:00,1.846,1.846,0
13/04/2019 00:00,13/04/2019 01:00,1.897,1.897,0
13/04/2019 01:00,13/04/2019 02:00,1.931,1.931,0
13/04/2019 02:00,13/04/2019 03:00,1.941,1.941,0
13/04/2019 03:00,13/04/2019 04:00,1.935,1.935,0
13/04/2019 04:00,13/04/2019 05:00,1.94,1.94,0
13/04/2019 05:00,13/04/2019 06:00,1.984,1.984,0
13/04/2019 06:00,13/04/2019 07:00,2.07,2.07,0
13/04/2019 07:00,13/04/2019 08:00,2.126,2.126,0
13/04/2019 08:00,13/04/2019 09:00,2.138,2.138,0
13/04/2019 09:00,13/04/2019 10:00,2.099,2.099,0
13/04/2019 10:00,13/04/2019 11:00,2.027,2.027,0
13/04/2019 11:00,13/04/2019 12:00,1.957,1.957,0
13/04/2019 12:00,13/04/2019 13:00,1.887,1.887,0
13/04/2019 13:00,13/04/2019 14:00,1.812,1.812,0
13/04/2019 14:00,13/04/2019 15:00,1.759,1.759,0
13/04/2019 15:00,13/04/2019 16:00,1.757,1.757,0
13/04/2019 16:00,13/04/2019 17:00,1.846,1.846,0
13/04/2019 17:00,13/04/2019 18:00,2.007,2.007,0
13/04/2019 18:00,13/04/2019 19:00,2.04,2.04,0
13/04/2019 19:00,13/04/2019 20:00,1.939,1.939,0
13/04/2019 20:00,13/04/2019 21:00,1.869,1.869,0
13/04/2019 21:00,13/04/2019 22:00,1.901,1.901,0
13/04/2019 22:00,13/04/2019 23:00,1.938,1.938,0
13/04/2019 23:00,14/04/2019 00:00,1.936,1.936,0
14/04/2019 00:00,14/04/2019 01:00,1.988,1.988,0
14/04/2019 01:00,14/04/2019 02:00,2.021,2.021,0
14/04/2019 02:00,14/04/2019 03:00,2.029,2.029,0
14/04/2019 03:00,14/04/2019 04:00,2.02,2.02,0
14/04/2019 04:00,14/04/2019 05:00,2.022,2.022,0
14/04/2019 05:00,14/04/2019 06:00,2.064,2.064,0
14/04/2019 06:00,14/04/2019 07:00,2.15,2.15,0
14/04/2019 07:00,14/04/2019 08:00,2.203,2.203,0
14/04/2019 08:00,14/04/2019 09:00,2.209,2.209,0
14/04/2019 09:00,14/04/2019 10:00,2.163,2.163,0
14/04/2019 10:00,14/04/2019 11:00,2.082,2.082,0
14/04/2019 11:00,14/04/2019 12:00,2.003,2.003,0
14/04/2019 12:00,14/04/2019 13:00,1.924,1.924,0
14/04/2019 13:00,14/04/2019 14:00,1.839,1.839,0
14/04/2019 14:00,14/04/2019 15:00,1.778,1.778,0
14/04/2019 15:00,14/04/2019 16:00,1.768,1.768,0
14/04/2019 16:00,14/04/2019 17:00,1.847,1.847,0
14/04/2019 17:00,14/04/2019 18:00,1.997,1.997,0
14/04/2019 18:00,14/04/2019 19:00,2.019,2.019,0
14/04/2019 19:00,14/04/2019 20:00,1.908,1.908,0
14/04/2019 20:00,14/04/2019 21:00,1.828,1.828,0
14/04/2019 21:00,14/04/2019 22:00,1.848,1.848,0
14/04/2019 22:00,14/04/2019 23:00,1.874,1.874,0
14/04/2019 23:00,15/04/2019 00:00,1.861,1.861,0
15/04/2019 00:00,15/04/2019 01:00,1.899,1.899,0
15/04/2019 01:00,15/04/2019 02:00,1.92,1.92,0
15/04/2019 02:00,15/04/2019 03:00,1.917,1.917,0
15/04/2019 03:00,15/04/2019 04:00,1.899,1.899,0
15/04/2019 04:00,15/04/2019 05:00,1.891,1.891,0
15/04/2019 05:00,15/04/2019 06:00,1.921,1.921,0
15/04/2019 06:00,15/04/2019 07:00,1.993,1.993,0
15/04/2019 07:00,15/04/2019 08:00,2.034,2.034,0
15/04/2019 08:00,15/04/2019 09:00,2.033,2.033,0
15/04/2019 09:00,15/04/2019 10:00,1.985,1.985,0
15/04/2019 10:00,15/04/2019 11:00,1.906,1.906,0
15/04/2019 11:00,15/04/2019 12:00,1.831,1.831,0
15/04/2019 12:00,15/04/2019 13:00,1.756,1.756,0
15/04/2019 13:00,15/04/2019 14:00,1.678,1.678,0
15/04/2019 14:00,15/04/2019 15:00,1.622,1.622,0
15/04/2019 15:00,15/04/2019 16:00,1.615,1.615,0
15/04/2019 16:00,15/04/2019 17:00,1.69,1.69,0
15/04/2019 17:00,15/04/2019 18:00,1.83,1.83,0
15/04/2019 18:00,15/04/2019 19:00,1.854,1.854,0
15/04/2019 19:00,15/04/2019 20:00,1.757,1.757,0
15/04/2019 20:00,15/04/2019 21:00,1.688,1.688,0
15/04/2019 21:00,15/04/2019 22:00,1.712,1.712,0
15/04/2019 22:00,15/04/2019 23:00,1.74,1.74,0
15/04/2019 23:00,16/04/2019 00:00,1.734,1.734,0
16/04/2019 00:00,16/04/2019 01:00,1.775,1.775,0
16/04/2019 01:00,16/04/2019 02:00,1.8,1.8,0
16/04/2019 02:00,16/04/2019 03:00,1.802,1.802,0
16/04/2019 03:00,16/04/2019 04:00,1.789,1.789,0
16/04/2019 04:00,16/04/2019 05:00,1.786,1.786,0
16/04/2019 05:00,16/04/2019 06:00,1.817,1.817,0
16/04/2019 06:00,16/04/2019 07:00,1.887,1.887,0
16/04/2019 07:00,16/04/2019 08:00,1.928,1.928,0
16/04/2019 08:00,16/04/2019 09:00,1.927,1.927,0
16/04/2019 09:00,16/04/2019 10:00,1.879,1.879,0
16/04/2019 10:00,16/04/2019 11:00,1.802,1.802,0
16/04/2019 11:00,16/04/2019 12:00,1.726,1.726,0
16/04/2019 12:00,16/04/2019 13:00,1.65,1.65,0
16/04/2019 13:00,16/04/2019 14:00,1.57,1.57,0
16/04/2019 14:00,16/04/2019 15:00,1.509,1.509,0
16/04/2019 15:00,16/04/2019 16:00,1.492,1.492,0
16/04/2019 16:00,16/04/2019 17:00,1.55,1.55,0
16/04/2019 17:00,16/04/2019 18:00,1.665,1.665,0
16/04/2019 18:00,16/04/2019 19:00,1.672,1.672,0
16/04/2019 19:00,16/04/2019 20:00,1.569,1.569,0
16/04/2019 20:00,16/04/2019 21:00,1.492,1.492,0
16/04/2019 21:00,16/04/2019 22:00,1.497,1.497,0
16/04/2019 22:00,16/04/2019 23:00,1.506,1.506,0
16/04/2019 23:00,17/04/2019 00:00,1.483,1.483,0
17/04/2019 00:00,17/04/2019 01:00,1.501,1.501,0
17/04/2019 01:00,17/04/2019 02:00,1.504,1.504,0
17/04/2019 02:00,17/04/2019 03:00,1.488,1.488,0
17/04/2019 03:00,17/04/2019 04:00,1.461,1.461,0
17/04/2019 04:00,17/04/2019 05:00,1.441,1.441,0
17/04/2019 05:00,17/04/2019 06:00,1.45,1.45,0
17/04/2019 06:00,17/04/2019 07:00,1.49,1.49,0
17/04/2019 07:00,17/04/2019 08:00,1.506,1.506,0
17/04/2019 08:00,17/04/2019 09:00,1.49,1.49,0
17/04/2019 09:00,17/04/2019 10:00,1.441,1.441,0
17/04/2019 10:00,17/04/2019 11:00,1.37,1.37,0
17/04/2019 11:00,17/04/2019 12:00,1.303,1.303,0
17/04/2019 12:00,17/04/2019 13:00,1.238,1.238,0
17/04/2019 13:00,17/04/2019 14:00,1.172,1.172,0
17/04/2019 14:00,17/04/2019 15:00,1.122,1.122,0
17/04/2019 15:00,17/04/2019 16:00,1.106,1.106,0
17/04/2019 16:00,17/04/2019 17:00,1.148,1.148,0
17/04/2019 17:00,17/04/2019 18:00,1.232,1.232,0
17/04/2019 18:00,17/04/2019 19:00,1.238,1.238,0
17/04/2019 19:00,17/04/2019 20:00,1.163,1.163,0
17/04/2019 20:00,17/04/2019 21:00,1.109,1.109,0
17/04/2019 21:00,17/04/2019 22:00,1.115,1.115,0
17/04/2019 22:00,17/04/2019 23:00,1.126,1.126,0
17/04/2019 23:00,18/04/2019 00:00,1.113,1.113,0
18/04/2019 00:00,18/04/2019 01:00,1.132,1.132,0
18/04/2019 01:00,18/04/2019 02:00,1.14,1.14,0
18/04/2019 02:00,18/04/2019 03:00,1.134,1.134,0
18/04/2019 03:00,18/04/2019 04:00,1.119,1.119,0
18/04/2019 04:00,18/04/2019 05:00,1.11,1.11,0
18/04/2019 05:00,18/04/2019 06:00,1.123,1.123,0
18/04/2019 06:00,18/04/2019 07:00,1.16,1.16,0
18/04/2019 07:00,18/04/2019 08:00,1.179,1.179,0
18/04/2019 08:00,18/04/2019 09:00,1.172,1.172,0
18/04/2019 09:00,18/04/2019 10:00,1.138,1.138,0
18/04/2019 10:00,18/04/2019 11:00,1.086,1.086,0
18/04/2019 11:00,18/04/2019 12:00,1.036,1.036,0
18/04/2019 12:00,18/04/2019 13:00,0.987,0.987,0
18/04/2019 13:00,18/04/2019 14:00,0.935,0.935,0
18/04/2019 14:00,18/04/2019 15:00,0.895,0.895,0
18/04/2019 15:00,18/04/2019 16:00,0.882,0.882,0
18/04/2019 16:00,18/04/2019 17:00,0.913,0.913,0
18/04/2019 17:00,18/04/2019 18:00,0.977,0.977,0
18/04/2019 18:00,18/04/2019 19:00,0.978,0.978,0
18/04/2019 19:00,18/04/2019 20:00,0.914,0.914,0
18/04/2019 20:00,18/04/2019 21:00,0.866,0.866,0
18/04/2019 21:00,18/04/2019 22:00,0.865,0.865,0
18/04/2019 22:00,18/04/2019 23:00,0.866,0.866,0
18/04/2019 23:00,19/04/2019 00:00,0.849,0.849,0
19/04/2019 00:00,19/04/2019 01:00,0.855,0.855,0
19/04/2019 01:00,19/04/2019 02:00,0.851,0.851,0
19/04/2019 02:00,19/04/2019 03:00,0.837,0.837,0
19/04/2019 03:00,19/04/2019 04:00,0.816,0.816,0
19/04/2019 04:00,19/04/2019 05:00,0.798,0.798,0
19/04/2019 05:00,19/04/2019 06:00,0.796,0.796,0
19/04/2019 06:00,19/04/2019 07:00,0.81,0.81,0
19/04/2019 07:00,19/04/2019 08:00,0.81,0.81,0
19/04/2019 08:00,19/04/2019 09:00,0.791,0.791,0
19/04/2019 09:00,19/04/2019 10:00,0.754,0.754,0
19/04/2019 10:00,19/04/2019 11:00,0.706,0.706,0
19/04/2019 11:00,19/04/2019 12:00,0.66,0.66,0
19/04/2019 12:00,19/04/2019 13:00,0.615,0.615,0
19/04/2019 13:00,19/04/2019 14:00,0.57,0.57,0
19/04/2019 14:00,19/04/2019 15:00,0.533,0.533,0
19/04/2019 15:00,19/04/2019 16:00,0.513,0.513,0
19/04/2019 16:00,19/04/2019 17:00,0.517,0.517,0
19/04/2019 17:00,19/04/2019 18:00,0.539,0.539,0
19/04/2019 18:00,19/04/2019 19:00,0.524,0.524,0
19/04/2019 19:00,19/04/2019 20:00,0.475,0.475,0
19/04/2019 20:00,19/04/2019 21:00,0.437,0.437,0
19/04/2019 21:00,19/04/2019 22:00,0.422,0.422,0
19/04/2019 22:00,19/04/2019 23:00,0.408,0.408,0
19/04/2019 23:00,20/04/2019 00:00,0.386,0.386,0
20/04/2019 00:00,20/04/2019 01:00,0.374,0.374,0
20/04/2019 01:00,20/04/2019 02:00,0.358,0.358,0
20/04/2019 02:00,20/04/2019 03:00,0.337,0.337,0
20/04/2019 03:00,20/04/2019 04:00,0.314,0.314,0
20/04/2019 04:00,20/04/2019 05:00,0.294,0.294,0
20/04/2019 05:00,20/04/2019 06:00,0.279,0.279,0
20/04/2019 06:00,20/04/2019 07:00,0.269,0.269,0
20/04/2019 07:00,20/04/2019 08:00,0.255,0.255,0
20/04/2019 08:00,20/04/2019 09:00,0.235,0.235,0
20/04/2019 09:00,20/04/2019 10:00,0.21,0.21,0
20/04/2019 10:00,20/04/2019 11:00,0.184,0.184,0
20/04/2019 11:00,20/04/2019 12:00,0.16,0.16,0
20/04/2019 12:00,20/04/2019 13:00,0.139,0.139,0
20/04/2019 13:00,20/04/2019 14:00,0.119,0.119,0
20/04/2019 14:00,20/04/2019 15:00,0.102,0.102,0
20/04/2019 15:00,20/04/2019 16:00,0.089,0.089,0
20/04/2019 16:00,20/04/2019 17:00,0.081,0.081,0
20/04/2019 17:00,20/04/2019 18:00,0.075,0.075,0
20/04/2019 18:00,20/04/2019 19:00,0.064,0.064,0
20/04/2019 19:00,20/04/2019 20:00,0.05,0.05,0
20/04/2019 20:00,20/04/2019 21:00,0.039,0.039,0
20/04/2019 21:00,20/04/2019 22:00,0.03,0.03,0
20/04/2019 22:00,20/04/2019 23:00,0.022,0.022,0
20/04/2019 23:00,21/04/2019 00:00,0.015,0.015,0
21/04/2019 00:00,21/04/2019 01:00,0.008,0.008,0
21/04/2019 01:00,21/04/2019 02:00,0.001,0.001,0
21/04/2019 02:00,21/04/2019 03:00,0,0,0
21/04/2019 03:00,21/04/2019 04:00,0,0,0
21/04/2019 04:00,21/04/2019 05:00,0,0,0
21/04/2019 05:00,21/04/2019 06:00,0,0,0
21/04/2019 06:00,21/04/2019 07:00,0,0,0
21/04/2019 07:00,21/04/2019 08:00,0,0,0
21/04/2019 08:00,21/04/2019 09:00,0,0,0
21/04/2019 09:00,21/04/2019 10:00,0,0,0
